956		83		425		176		380		747		656		339		449		513		
135		123		472		165		44		829		418		294		308		70		
271		990		514		41		880		787		568		264		201		430		
954		743		446		737		937		399		141		141		790		977		
301		34		720		104		93		795		943		677		281		944		
106		925		816		597		838		614		809		524		87		994		
919		591		788		203		707		816		110		279		225		284		
962		174		245		757		952		74		448		920		962		269		
685		799		472		506		657		599		211		109		987		628		
474		684		776		899		730		378		609		360		176		938		
233		962		708		585		346		220		414		847		192		69		
244		135		776		546		160		444		625		154		579		886		
364		435		910		974		505		875		947		119		339		778		
943		214		228		942		915		971		443		558		659		655		
373		451		823		672		9		243		960		628		249		408		
5		643		438		345		86		295		236		720		32		376		
622		772		419		275		970		975		824		35		456		970		
440		363		271		256		545		459		921		313		865		201		
216		648		440		785		17		663		889		336		328		848		
161		814		500		415		580		546		844		727		564		818		
82		26		83		19		791		126		915		942		823		708		
371		868		910		218		421		59		220		451		246		345		
69		893		630		200		92		844		209		243		465		613		
613		72		96		589		580		998		300		683		556		209		
339		748		246		588		412		838		140		150		711		374		
54		289		372		934		623		942		526		561		755		301		
609		729		339		420		586		659		733		933		326		1		
678		293		638		585		689		578		193		979		373		621		
466		233		945		696		147		34		675		394		11		600		
242		752		212		155		696		358		648		532		540		711		
861		831		143		330		966		971		710		845		421		331		
783		206		774		122		287		119		165		707		675		778		
834		663		126		582		675		419		58		560		227		104		
739		549		290		444		400		95		350		954		515		190		
960		30		155		513		697		203		720		366		959		144		
167		958		523		448		598		332		325		33		851		871		
810		871		568		614		925		794		785		76		891		718		
817		901		835		426		90		327		150		539		619		268		
923		825		511		207		223		553		660		341		115		421		
153		478		430		858		307		403		308		280		986		867		
239		975		64		57		765		320		377		536		50		953		
561		218		912		606		491		972		84		644		974		431		
763		527		165		507		429		759		902		668		609		518		
578		929		353		341		207		995		863		496		395		203		
399		407		930		559		711		95		706		271		877		216		
13		218		848		207		438		958		233		799		568		184		
459		876		259		673		201		961		936		610		471		418		
871		569		276		692		310		500		495		884		413		365		
607		597		681		575		175		302		646		8		274		571		
560		216		883		866		539		913		904		345		441		287		
559		535		652		209		2		664		21		432		440		477		
453		624		364		947		689		934		178		634		579		473		
62		193		31		123		367		752		355		801		285		71		
115		433		95		509		243		412		512		779		886		844		
578		362		319		520		547		794		415		446		520		173		
918		40		423		691		709		218		561		783		995		970		
16		81		390		17		901		454		964		338		750		325		
3		944		942		11		94		5		101		730		41		592		
257		173		927		574		957		151		289		140		809		349		
98		852		850		617		433		495		35		928		559		250		
508		422		666		731		419		809		745		365		281		411		
488		339		910		36		990		578		342		959		437		786		
381		595		426		894		546		286		382		346		945		245		
52		892		355		558		676		766		897		122		823		835		
655		629		876		448		158		680		378		197		572		170		
319		540		480		650		393		577		944		527		875		842		
309		628		194		113		170		982		569		560		889		303		
537		749		335		705		597		934		841		707		717		518		
646		832		144		113		463		552		464		860		429		78		
57		280		433		52		251		633		378		380		152		722		
370		385		447		620		210		861		778		606		31		396		
517		198		949		896		16		705		620		327		527		576		
463		578		40		212		316		943		445		883		481		433		
202		579		244		383		233		367		783		82		52		760		
425		315		107		605		336		612		383		309		469		981		
822		196		289		195		208		213		655		404		281		168		
529		726		0		252		576		992		695		782		566		489		
20		19		183		176		7		746		511		827		357		173		
925		668		940		601		688		465		912		652		305		291		
454		896		114		369		24		885		357		894		984		67		
384		32		552		495		391		443		784		734		722		221		
89		336		57		827		595		311		294		756		242		153		
586		908		478		185		370		612		562		413		43		216		
373		828		140		497		488		326		299		492		432		160		
530		74		468		95		403		810		153		253		514		732		
556		131		442		7		519		30		283		998		872		261		
483		837		790		313		514		731		406		437		618		219		
989		417		806		499		582		538		658		952		799		764		
69		729		951		490		50		324		562		829		845		206		
409		644		988		15		211		411		267		949		920		15		
916		200		456		376		199		438		559		8		215		39		
604		51		221		75		491		464		977		811		15		87		
894		446		436		571		262		829		268		185		166		433		
79		266		298		459		345		782		204		132		495		873		
625		302		762		499		548		235		743		2		256		565		
870		787		280		293		650		769		705		199		480		805		
595		294		203		422		723		772		896		250		557		493		
757		62		136		493		583		595		938		503		781		618		
310		736		239		250		466		155		555		295		414		869		
720		148		946		780		116		508		80		596		860		574		
610		194		683		223		924		740		732		540		589		777		
411		80		27		389		121		435		389		272		86		460		
644		192		445		664		460		899		610		804		487		833		
182		183		492		273		575		795		94		460		993		638		
711		479		410		412		687		37		101		15		600		484		
685		833		580		574		996		513		616		795		980		845		
458		141		390		687		410		604		778		11		677		211		
806		832		896		939		594		965		571		406		651		997		
963		695		830		774		100		568		376		495		279		676		
260		496		665		854		900		30		580		657		603		359		
866		74		659		778		438		779		747		811		46		978		
131		334		350		409		434		666		14		942		400		280		
784		118		984		340		10		526		712		867		299		202		
100		349		315		809		463		934		787		993		620		815		
712		911		949		82		714		962		681		918		290		985		
3		951		851		225		657		754		23		923		946		727		
941		374		587		288		610		393		484		1		399		100		
238		633		97		47		704		472		318		522		491		193		
358		359		778		762		208		773		54		137		232		799		
145		778		661		909		585		966		727		248		336		22		
272		523		361		640		426		513		581		377		970		858		
520		180		276		250		901		74		128		763		921		914		
19		49		670		827		152		70		886		968		336		552		
756		211		720		984		485		309		779		813		116		844		
23		800		927		126		332		288		436		654		730		401		
504		301		234		857		233		626		960		795		786		437		
343		624		367		656		902		34		378		599		770		970		
269		26		908		549		377		768		972		323		31		982		
910		121		324		233		420		319		970		800		636		11		
13		470		740		71		915		622		451		593		240		959		
337		458		48		250		602		834		734		634		574		882		
221		340		109		25		565		974		514		515		601		845		
45		550		102		722		517		647		958		13		382		877		
310		932		951		196		349		253		623		53		134		739		
210		244		431		950		614		747		987		814		915		973		
429		432		898		308		558		410		828		855		713		604		
487		238		333		15		173		320		723		107		805		368		
216		427		110		371		669		980		721		285		782		759		
183		437		951		410		915		14		621		701		984		647		
52		883		334		557		717		32		561		182		307		131		
291		538		822		532		668		206		831		167		39		705		
413		377		806		99		479		962		128		226		267		92		
762		190		127		908		340		848		214		294		302		351		
589		445		770		459		830		907		275		141		165		422		
791		438		81		261		969		903		213		449		882		337		
744		567		329		102		513		444		696		424		7		674		
41		73		713		883		241		554		89		435		180		16		
806		603		905		980		490		794		15		705		937		175		
600		875		499		901		317		983		908		134		906		197		
786		763		588		349		174		914		16		617		183		554		
93		655		475		899		693		659		312		81		984		578		
90		243		714		129		790		662		286		111		590		24		
555		448		205		482		214		628		54		653		184		735		
200		424		425		330		549		448		244		402		723		786		
77		112		466		773		505		521		767		140		421		983		
496		802		234		751		729		6		351		36		855		82		
679		900		731		998		205		297		985		722		189		203		
634		364		957		277		975		919		260		541		159		949		
673		847		378		797		383		284		486		0		824		223		
898		129		680		400		570		20		699		493		634		441		
473		654		230		992		680		327		882		78		115		275		
661		961		851		631		411		745		219		53		644		456		
688		747		927		595		744		819		779		489		330		836		
463		123		119		945		895		405		999		664		106		221		
983		413		939		305		993		944		125		789		269		132		
874		853		159		386		733		688		673		414		695		198		
218		927		23		3		927		101		285		596		361		438		
385		793		87		938		695		132		765		912		862		482		
373		496		281		695		382		898		534		487		114		967		
317		426		876		119		523		415		9		442		24		116		
374		251		109		45		731		434		298		155		63		345		
159		711		916		881		778		48		196		493		896		16		
491		95		223		246		279		442		523		640		22		657		
7		6		807		686		23		471		228		84		692		574		
173		265		368		845		593		159		474		693		833		594		
972		941		309		783		419		521		563		146		703		829		
701		800		100		330		891		239		991		903		736		906		
21		380		617		146		729		355		412		265		756		977		
989		305		338		260		79		845		186		604		561		694		
863		774		558		688		669		943		554		158		997		582		
962		747		933		54		771		674		601		122		925		201		
207		266		289		250		386		221		929		394		540		407		
32		533		386		677		186		810		51		190		348		906		
377		156		615		287		811		171		241		291		698		666		
229		871		450		416		284		965		163		873		764		447		
233		97		664		793		81		911		720		644		622		742		
522		861		586		912		793		38		776		492		565		348		
850		146		499		705		310		612		919		970		303		743		
263		779		753		98		306		49		340		191		608		344		
189		760		555		919		737		315		599		881		452		872		
670		645		778		667		456		968		651		990		369		233		
324		465		722		301		859		396		500		861		907		939		
843		357		138		659		784		886		759		933		681		222		
431		656		717		270		553		668		594		292		769		549		
970		938		867		76		446		759		49		460		721		773		
182		451		192		963		979		184		8		323		465		276		
768		374		113		212		489		919		601		302		28		141		
768		241		218		485		691		258		50		960		249		325		
134		9		916		664		807		273		337		798		491		470		
562		963		131		177		561		699		2		344		232		824		
875		812		183		812		842		491		374		99		462		312		
963		509		69		241		446		154		80		769		732		526		
585		784		569		552		355		608		112		534		432		209		
880		131		569		663		591		27		425		250		450		94		
922		823		897		556		13		893		301		440		948		226		
491		648		179		703		661		940		334		169		607		924		
348		626		327		63		853		656		536		449		783		811		
737		612		215		797		258		339		687		301		518		915		
730		788		144		467		16		348		135		502		974		502		
619		566		317		691		477		331		15		117		298		892		
661		903		705		965		668		906		453		682		201		321		
868		74		451		431		721		312		304		824		407		182		
563		541		463		715		532		484		356		287		424		904		
661		428		962		468		947		800		458		422		467		968		
597		722		166		662		518		195		759		534		412		682		
709		638		859		360		954		884		879		998		874		693		
222		239		144		690		286		204		174		709		0		913		
948		605		379		486		347		455		115		721		530		510		
403		689		696		628		240		326		875		609		944		207		
529		482		868		948		773		566		394		182		452		158		
326		547		584		259		441		582		4		244		970		479		
42		407		501		63		610		856		89		407		515		449		
471		73		935		929		127		918		74		967		741		530		
195		552		476		93		30		152		377		195		313		853		
124		774		806		882		395		771		345		363		407		402		
434		756		898		466		597		247		81		869		8		830		
943		519		244		637		339		149		680		228		939		420		
570		124		928		279		303		383		163		693		382		901		
665		945		624		140		59		12		138		295		353		121		
342		114		849		407		487		101		810		380		196		992		
109		872		191		926		278		960		53		381		816		692		
320		325		719		499		884		462		18		14		0		335		
112		826		46		36		161		665		236		272		865		51		
211		739		497		81		479		382		383		387		240		141		
591		82		881		667		433		896		216		381		997		527		
581		271		837		968		126		372		818		981		386		349		
793		25		861		487		406		326		91		177		762		726		
392		646		122		158		904		833		984		264		354		342		
614		521		794		881		320		131		23		153		681		723		
722		708		425		997		17		41		837		566		267		482		
711		443		933		209		200		664		580		900		859		100		
307		52		716		947		743		882		665		195		217		899		
240		243		381		366		137		729		289		771		949		747		
439		31		375		137		326		629		82		793		526		591		
859		962		819		469		80		741		884		101		521		944		
388		227		750		109		848		979		386		580		787		765		
598		260		319		504		905		703		540		267		182		487		
638		496		327		243		370		345		105		751		256		303		
311		923		24		473		323		570		270		378		171		741		
128		670		569		945		810		222		301		407		511		970		
382		835		3		151		383		935		407		458		191		345		
557		363		75		810		508		996		768		160		142		36		
268		6		896		159		804		394		633		913		340		576		
911		611		186		445		295		197		763		631		419		373		
362		35		833		95		862		118		569		949		124		256		
311		528		69		998		411		392		178		112		165		176		
108		370		684		622		560		606		536		218		980		217		
862		380		875		853		253		419		31		192		599		507		
520		59		746		375		975		637		264		88		792		585		
363		556		8		317		973		922		402		588		407		901		
321		719		160		95		609		743		337		200		22		670		
30		871		850		679		71		737		929		515		16		223		
376		518		78		164		213		241		964		224		304		113		
172		111		922		688		777		854		141		402		492		638		
52		98		262		729		636		910		958		181		492		448		
731		567		585		831		509		361		749		334		807		727		
480		347		983		351		464		811		377		88		277		972		
248		412		648		547		198		96		93		831		271		147		
694		693		209		373		307		893		743		843		183		84		
622		728		148		444		343		766		401		74		895		949		
915		46		715		3		882		224		712		245		134		897		
921		252		954		32		522		460		55		518		221		713		
859		884		339		475		148		3		646		675		272		596		
4		846		719		201		662		906		675		867		714		935		
62		854		246		216		925		850		174		129		572		508		
503		715		434		116		549		775		782		840		634		271		
922		25		344		283		743		923		209		650		186		115		
317		487		645		357		932		470		113		364		940		15		
226		877		269		771		411		605		883		692		516		986		
404		154		745		144		827		715		437		990		828		474		
191		136		136		244		580		278		484		551		333		388		
637		700		82		323		551		438		302		936		478		83		
741		155		940		563		444		803		868		159		249		321		
878		27		242		698		525		807		954		705		365		402		
641		36		745		864		435		525		268		151		932		291		
670		292		546		578		345		147		500		913		317		886		
249		819		841		829		436		937		106		567		87		710		
321		376		710		322		16		140		437		378		693		283		
436		456		299		758		946		631		845		961		472		755		
60		729		975		374		547		807		948		517		705		405		
691		45		750		465		755		24		474		488		704		228		
986		317		262		814		476		106		885		442		246		934		
232		439		722		239		122		553		949		762		731		6		
183		761		175		446		941		300		536		820		574		891		
781		866		891		139		403		44		515		287		467		588		
13		401		428		910		663		761		851		372		118		437		
816		269		839		330		874		561		766		922		357		920		
349		286		908		836		576		581		162		196		998		510		
493		627		730		875		557		176		514		199		177		599		
248		681		547		0		8		601		53		326		985		778		
371		667		727		240		715		594		488		44		387		149		
14		775		690		32		797		971		122		382		573		176		
884		450		881		53		276		728		993		317		670		589		
942		957		970		701		444		506		300		348		36		408		
239		847		83		337		482		795		269		482		707		966		
710		645		612		357		451		682		204		350		372		247		
311		415		636		186		392		262		972		164		918		986		
677		656		188		834		532		708		454		821		91		840		
441		433		998		509		234		664		508		640		306		592		
919		182		792		314		652		602		959		958		750		13		
753		380		752		413		253		22		659		729		117		764		
23		884		531		960		13		769		781		236		956		406		
174		712		450		939		623		552		230		980		462		925		
724		181		454		619		264		710		759		83		726		960		
911		426		481		863		961		946		67		912		446		151		
53		564		105		636		215		358		942		71		194		505		
78		667		572		53		524		701		260		756		812		361		
38		520		973		661		465		360		260		230		207		683		
883		866		709		412		546		54		269		70		349		33		
256		769		989		288		479		269		236		147		211		399		
363		728		331		250		598		703		631		440		571		414		
755		153		678		662		190		579		417		557		99		963		
602		813		479		235		229		420		364		260		484		158		
942		822		908		889		149		86		546		303		218		38		
510		233		229		347		807		961		342		644		22		497		
234		182		159		234		48		776		70		368		653		715		
862		916		861		457		488		450		235		683		970		893		
355		195		310		719		190		385		708		637		438		52		
906		129		402		663		171		338		267		439		166		962		
736		114		890		519		800		306		918		12		839		257		
717		352		290		895		977		39		398		106		983		80		
565		894		461		775		139		133		415		148		328		609		
647		868		511		960		14		814		639		542		630		80		
943		513		795		82		855		529		602		123		116		911		
927		596		237		200		85		818		644		809		666		368		
239		149		257		116		376		13		612		632		217		520		
833		988		36		947		444		858		538		594		46		570		
346		687		765		704		12		106		796		242		390		467		
556		686		664		492		282		804		699		826		755		951		
887		693		510		602		341		78		761		744		178		529		
487		741		126		115		648		675		107		158		617		632		
122		602		717		470		386		782		788		858		122		207		
908		498		961		696		261		456		820		451		841		484		
968		879		180		898		929		667		656		927		626		73		
652		402		782		38		174		840		542		34		919		576		
251		755		766		217		799		799		927		80		935		865		
173		270		756		131		389		834		731		302		262		163		
257		677		782		33		586		857		878		596		388		136		
129		549		432		559		649		732		185		682		963		673		
120		681		172		511		974		878		227		709		779		772		
705		463		807		970		966		605		488		392		710		755		
300		690		652		969		47		34		109		187		718		130		
65		731		77		979		182		597		406		656		581		516		
291		854		313		195		206		360		709		799		638		773		
245		315		773		629		31		627		145		317		91		102		
887		407		546		582		14		934		11		369		259		872		
420		77		217		348		646		407		500		358		825		357		
766		152		987		957		657		68		659		149		349		104		
234		285		301		344		725		618		573		674		860		116		
559		574		486		817		782		77		193		827		626		188		
676		856		262		705		368		578		686		293		399		990		
717		114		107		456		453		718		2		903		433		656		
624		108		984		219		373		457		178		122		833		704		
336		179		934		241		791		863		981		56		949		160		
499		902		575		555		437		87		426		944		321		725		
241		56		127		299		31		671		913		852		101		354		
678		196		805		299		349		519		520		82		881		953		
422		774		983		310		988		428		184		563		419		847		
939		44		686		609		354		623		387		433		784		385		
214		902		1		448		795		459		915		761		355		611		
516		811		896		807		652		396		988		293		932		18		
751		355		191		116		888		76		520		234		254		418		
748		114		455		454		465		821		184		444		239		945		
166		722		798		392		357		874		153		713		647		661		
730		269		399		339		885		29		6		241		697		963		
326		410		804		86		726		953		199		353		973		909		
938		38		98		710		32		135		603		231		679		413		
236		141		17		117		387		79		982		240		634		375		
958		161		44		600		33		485		972		831		793		606		
282		455		243		680		799		360		754		232		787		8		
196		177		301		61		465		577		163		193		681		499		
170		78		765		558		808		124		362		95		801		82		
697		282		351		553		626		807		349		783		890		786		
253		274		522		587		584		539		139		112		759		6		
31		928		215		439		745		169		66		455		959		227		
628		719		590		839		539		84		408		187		867		812		
530		655		625		976		481		525		638		490		798		868		
94		489		86		477		641		570		519		690		458		241		
840		100		839		17		313		180		560		336		915		420		
979		838		993		374		950		696		743		237		679		544		
362		508		441		943		752		164		288		606		569		33		
903		537		798		223		320		37		633		657		244		468		
862		474		507		510		760		231		630		426		758		501		
498		430		447		375		960		155		708		603		732		476		
606		790		515		504		704		709		160		870		782		373		
544		817		662		613		548		268		469		195		415		567		
54		995		553		363		366		31		163		11		715		12		
820		131		967		305		988		13		975		966		255		90		
849		346		299		822		885		237		166		807		459		680		
714		391		165		929		338		48		822		483		914		807		
308		902		137		244		986		139		370		41		569		74		
932		833		921		343		703		404		570		275		696		848		
759		855		751		113		13		414		86		284		216		955		
964		480		335		921		235		351		857		762		599		740		
529		338		561		493		246		812		530		50		373		21		
444		134		27		800		405		54		989		554		997		824		
643		423		954		142		725		12		170		171		772		399		
498		133		900		268		708		251		232		185		982		425		
727		604		984		202		686		116		909		709		334		893		
543		747		359		240		573		776		181		721		502		752		
546		723		474		652		116		601		982		317		984		343		
73		601		375		753		93		843		480		313		616		447		
831		967		931		622		548		812		466		7		719		959		
294		168		459		620		288		139		312		978		423		619		
301		612		243		289		837		490		51		874		690		889		
996		812		576		216		106		809		859		692		564		634		
667		399		43		976		951		428		124		303		776		870		
879		181		607		305		750		609		250		977		177		367		
451		786		874		219		209		144		981		691		795		416		
218		98		898		615		285		531		158		465		982		803		
36		44		629		514		327		182		736		322		757		669		
457		721		131		166		193		260		683		319		506		677		
628		969		363		479		363		248		60		974		377		501		
517		165		933		638		227		386		276		988		467		828		
814		389		681		288		723		171		555		168		261		910		
601		430		23		85		592		264		791		770		376		940		
600		751		203		789		387		387		727		894		430		913		
557		935		190		259		842		518		450		91		374		815		
983		451		924		407		35		414		313		581		452		253		
977		851		745		646		934		788		628		555		922		854		
998		63		511		857		195		766		204		576		928		269		
723		480		738		7		865		319		184		586		358		968		
468		834		110		923		662		604		191		609		898		78		
803		105		579		597		184		685		456		230		767		425		
469		425		258		316		189		779		89		671		455		683		
375		830		735		479		528		861		358		720		341		110		
516		884		172		816		469		50		322		449		674		35		
730		279		82		799		523		651		544		29		996		991		
223		768		899		522		459		526		951		161		538		842		
338		856		883		805		27		642		125		712		251		517		
795		701		871		682		398		311		413		220		92		855		
186		294		256		584		355		265		394		141		603		110		
369		730		789		985		406		969		874		728		698		86		
420		203		378		276		860		131		818		329		713		631		
664		951		67		925		323		629		983		158		372		790		
211		717		643		128		117		809		341		872		183		313		
268		356		701		224		528		408		946		682		829		741		
328		133		404		79		478		715		351		78		215		7		
231		304		705		317		848		996		939		816		952		842		
234		358		76		457		14		638		123		113		809		182		
919		579		976		686		1		366		532		521		660		555		
763		956		429		115		51		503		169		743		919		365		
352		503		973		847		592		239		166		981		125		472		
400		199		200		859		569		49		454		236		77		990		
802		436		762		94		197		950		954		355		717		759		
376		456		196		616		383		91		683		69		855		357		
38		395		409		631		17		582		837		231		307		480		
233		27		722		777		469		381		544		907		86		48		
997		885		984		266		916		235		183		355		602		460		
359		581		676		628		26		627		105		426		626		575		
417		724		552		559		59		618		725		184		325		145		
622		710		511		642		533		75		793		786		62		230		
375		442		615		341		401		513		180		598		896		57		
673		66		718		423		626		307		382		679		255		512		
172		192		244		31		621		68		936		874		882		523		
748		797		881		960		911		734		117		996		999		974		
983		353		834		399		389		97		782		479		417		433		
678		780		797		104		830		488		151		117		225		760		
551		768		401		159		232		478		118		728		342		547		
418		747		421		340		549		607		987		403		317		610		
127		262		657		45		689		841		69		516		619		723		
784		236		481		671		452		749		397		605		534		234		
70		544		575		630		426		96		146		898		314		523		
31		189		93		535		47		539		415		660		81		409		
707		272		116		447		127		522		606		182		111		699		
269		501		909		890		876		663		143		615		840		887		
249		10		228		799		365		605		521		597		856		647		
26		415		22		130		383		712		793		136		0		939		
502		338		92		488		241		392		698		605		875		104		
665		295		752		248		179		513		382		270		407		731		
898		491		263		343		333		347		791		224		560		697		
808		452		91		776		123		260		764		620		921		545		
158		218		75		553		24		454		198		658		816		12		
385		863		511		481		194		24		407		722		973		815		
586		221		174		712		397		255		66		824		949		277		
393		58		921		599		111		198		648		210		795		123		
732		294		487		14		511		967		881		780		100		967		
913		260		274		556		748		736		564		229		816		525		
885		899		234		745		786		334		932		173		448		630		
219		284		120		795		632		155		184		135		733		488		
269		778		946		671		173		382		912		795		433		836		
319		419		667		86		299		230		772		727		820		63		
329		424		222		76		439		181		861		659		436		767		
821		822		160		835		298		874		309		211		787		186		
307		195		173		897		471		38		181		696		124		530		
173		628		506		210		827		691		534		259		30		473		
715		249		491		406		720		730		543		795		553		155		
766		765		346		642		331		64		249		20		976		279		
252		247		744		267		507		827		260		579		719		589		
955		555		11		492		821		192		50		807		146		538		
553		926		670		107		479		961		864		359		266		198		
516		212		723		527		941		485		869		554		15		977		
697		715		964		897		862		79		629		154		488		858		
387		80		574		764		902		348		488		152		198		935		
633		733		600		215		801		536		756		265		975		201		
557		920		869		861		344		972		651		588		1		527		
225		124		738		804		583		814		524		649		856		431		
411		47		934		921		302		31		447		891		301		159		
753		407		854		926		330		467		200		356		3		266		
993		797		453		827		486		503		701		514		874		890		
292		462		169		360		906		659		660		429		780		888		
807		665		443		180		377		307		568		653		757		568		
389		889		167		781		221		640		40		609		54		138		
558		814		366		125		254		946		756		905		755		200		
849		808		627		917		830		592		568		400		71		827		
124		465		361		601		281		14		576		684		696		961		
316		92		385		118		877		284		338		516		540		453		
867		929		860		145		233		691		241		315		369		797		
416		541		0		614		943		610		137		824		958		829		
102		40		7		546		898		289		17		715		679		422		
859		694		12		688		23		613		449		172		85		85		
461		649		410		332		736		920		544		956		37		333		
736		861		26		965		885		802		451		608		211		947		
187		425		624		851		477		108		401		603		987		952		
313		6		796		829		557		950		35		999		347		815		
718		147		741		547		588		33		96		998		58		843		
738		954		360		461		291		214		287		78		523		258		
678		494		421		247		526		536		754		596		954		570		
81		124		955		434		429		638		331		411		255		101		
776		321		878		162		580		801		861		438		666		741		
844		636		939		671		217		806		307		459		592		687		
669		761		552		721		262		619		721		32		848		908		
363		911		629		394		304		745		584		430		181		11		
646		802		980		312		842		762		822		284		66		309		
591		622		12		109		578		975		885		614		232		680		
619		276		659		60		145		136		383		793		995		436		
107		485		227		452		12		774		43		688		667		114		
932		359		432		944		631		790		591		391		41		194		
738		142		780		370		231		12		588		944		875		377		
791		82		575		12		609		444		411		726		854		776		
192		558		537		369		26		487		61		387		261		535		
218		551		407		266		283		455		943		599		493		477		
773		784		298		504		66		576		799		17		113		856		
403		995		222		714		553		122		909		762		959		125		
646		577		408		743		176		348		967		970		740		717		
829		181		228		752		733		15		603		761		238		972		
214		68		473		953		52		508		316		194		82		496		
101		100		274		212		571		775		68		596		793		460		
341		558		372		224		552		232		200		567		59		215		
174		829		971		946		201		433		826		6		433		419		
472		99		383		119		287		807		402		754		340		738		
73		412		547		986		330		103		522		624		619		751		
312		954		287		435		639		290		611		91		1		31		
553		418		399		730		53		94		839		260		102		734		
174		950		775		187		468		857		951		569		304		80		
334		800		324		522		529		895		563		884		311		224		
575		543		756		74		647		229		478		346		697		834		
375		331		685		321		683		17		459		468		450		400		
300		432		736		122		831		368		587		568		85		961		
564		72		327		566		626		289		697		188		147		835		
102		89		661		186		374		225		236		613		21		337		
549		625		766		960		642		764		416		466		886		607		
943		967		452		747		646		723		19		759		420		112		
669		928		909		953		368		963		211		951		460		487		
132		658		702		839		189		928		988		646		439		930		
354		419		337		799		709		231		166		472		990		669		
617		255		537		402		518		186		407		581		859		236		
33		632		383		917		334		351		753		48		526		865		
340		166		423		973		89		570		424		687		598		333		
101		531		318		554		66		136		873		380		963		521		
374		334		988		144		606		436		908		572		266		17		
432		925		800		952		957		725		257		606		341		681		
503		960		950		576		413		161		223		491		231		727		
188		214		277		647		940		758		17		901		858		92		
1		209		697		433		649		358		395		154		57		685		
483		421		911		538		802		828		790		981		95		395		
159		715		202		957		479		94		931		155		305		66		
350		367		157		217		738		710		426		594		379		532		
399		334		604		757		240		387		728		873		959		60		
123		951		2		968		165		997		588		506		815		119		
774		514		57		574		94		386		19		643		816		163		
