250		203		716		956		117		493		676		542		512		139		
779		667		512		30		199		925		701		326		843		591		
262		690		903		919		394		551		942		907		290		180		
219		402		195		683		38		261		359		249		14		517		
918		442		319		799		913		703		694		797		16		41		
746		822		244		435		118		442		559		539		316		710		
451		169		516		935		641		507		797		837		107		528		
667		909		692		883		650		148		798		51		706		488		
75		921		187		969		360		761		563		345		528		837		
758		615		77		446		661		770		940		652		26		780		
497		344		243		549		296		568		581		946		663		83		
98		62		112		462		710		359		123		630		551		652		
27		686		203		166		351		811		839		12		508		830		
245		883		881		602		525		581		492		103		175		354		
147		231		911		661		958		591		115		481		723		352		
569		627		153		830		148		905		441		488		641		307		
57		489		69		329		60		790		169		462		407		370		
593		459		948		207		289		671		508		45		761		518		
337		127		442		847		530		516		809		2		963		516		
68		617		436		349		67		535		816		52		241		423		
465		215		178		582		369		914		319		859		796		224		
496		46		821		509		706		503		919		426		497		320		
517		593		759		446		323		561		134		307		382		884		
210		776		457		223		603		130		770		73		194		234		
613		336		193		873		784		937		536		27		142		814		
245		420		151		997		763		608		463		318		655		151		
206		133		655		610		9		713		563		279		888		292		
817		651		655		557		284		968		512		434		212		932		
88		601		876		252		361		433		0		465		433		548		
805		731		417		768		630		859		576		47		11		829		
745		67		429		742		682		798		920		458		510		681		
960		273		782		747		471		770		859		885		101		921		
176		915		17		406		661		877		759		470		678		15		
923		277		278		710		445		219		518		476		350		167		
267		942		873		418		775		948		901		14		342		528		
266		726		931		587		514		231		732		204		611		464		
436		450		66		46		639		189		690		571		355		743		
5		848		950		369		226		816		522		635		63		791		
184		892		641		410		308		699		546		657		941		309		
394		179		104		152		697		488		197		591		91		365		
218		487		182		948		942		697		160		922		241		746		
877		997		746		87		7		45		978		893		382		825		
279		871		187		262		931		889		863		652		534		357		
289		714		425		868		360		307		613		88		230		504		
51		415		518		296		837		882		559		781		980		543		
16		577		956		227		783		601		837		236		173		745		
220		279		796		272		433		477		884		462		778		284		
626		179		368		819		186		745		479		629		359		316		
652		298		304		913		627		298		541		469		271		203		
186		903		965		805		995		777		763		484		282		411		
468		382		716		337		439		870		410		791		914		568		
415		121		929		5		821		527		700		121		766		145		
279		68		791		727		771		966		679		741		765		951		
177		549		629		366		973		149		882		679		902		882		
829		826		72		285		347		554		400		277		727		859		
169		989		279		80		132		440		781		684		583		754		
393		519		449		425		260		339		813		396		376		168		
701		858		127		348		386		903		506		495		201		946		
548		559		103		906		981		527		376		498		658		229		
548		954		661		28		700		825		969		759		523		104		
202		455		640		720		930		735		748		383		374		725		
103		15		915		620		23		343		699		128		716		750		
980		762		53		789		955		821		391		692		420		968		
32		912		934		397		271		700		805		168		262		445		
983		804		314		658		28		795		99		60		343		877		
367		507		74		27		755		481		721		980		173		899		
422		895		444		700		53		354		937		420		72		258		
138		354		430		564		763		445		607		724		136		898		
123		268		802		473		948		424		718		104		241		319		
788		476		997		892		269		733		799		189		542		434		
427		660		757		221		177		341		170		640		284		631		
280		704		150		534		52		48		826		936		877		737		
626		927		700		153		922		358		358		514		317		504		
711		757		390		685		610		630		521		670		46		666		
908		931		387		174		528		875		406		329		148		436		
809		309		356		92		934		354		421		351		501		860		
277		633		396		30		89		534		127		550		359		128		
160		179		309		322		720		12		801		763		639		339		
338		380		265		291		975		373		770		893		631		45		
667		665		256		649		500		123		172		223		380		724		
881		259		304		227		768		154		112		539		505		637		
624		495		732		416		638		931		859		300		511		820		
206		737		159		371		591		896		24		70		736		656		
850		672		881		343		61		787		246		668		643		314		
848		211		953		675		419		472		727		557		216		439		
254		807		484		539		457		730		985		918		688		831		
323		625		353		531		749		932		503		762		221		688		
960		514		30		395		241		922		933		900		437		810		
622		791		814		988		783		523		451		268		509		762		
770		525		694		505		184		676		479		777		495		752		
855		157		655		322		691		142		897		737		259		403		
383		105		949		396		104		429		105		40		667		595		
533		518		577		504		362		329		744		331		590		904		
693		518		523		677		194		234		463		603		352		18		
366		270		518		939		670		262		755		354		201		100		
273		630		256		936		131		512		213		714		840		497		
506		71		240		283		280		894		982		826		115		204		
63		356		668		981		506		350		855		132		192		449		
735		829		614		838		246		577		553		454		193		625		
689		21		946		775		73		663		704		881		765		219		
245		103		973		271		31		296		114		460		641		255		
631		28		354		708		906		458		135		968		682		465		
620		225		378		991		232		15		919		970		282		62		
463		308		519		429		355		211		70		166		287		629		
765		384		775		634		692		337		4		578		154		607		
151		73		336		953		404		111		747		529		995		445		
718		981		172		69		735		582		737		321		312		593		
304		831		561		237		120		972		60		203		708		830		
602		260		383		502		628		904		207		630		243		555		
76		23		468		533		859		559		223		698		134		137		
271		535		694		588		663		38		188		441		754		148		
156		391		372		433		291		905		463		63		794		35		
537		766		659		265		668		504		364		73		909		881		
122		889		674		465		552		964		70		749		752		833		
982		130		425		748		961		132		578		594		563		998		
118		967		275		178		568		498		902		260		472		291		
859		274		535		43		465		279		151		565		613		600		
919		636		241		694		6		934		161		334		973		343		
95		165		306		304		474		471		882		906		970		826		
607		366		128		222		994		150		268		993		939		81		
190		256		975		803		169		808		489		291		900		750		
996		90		907		371		823		241		214		829		938		369		
425		578		832		64		212		342		150		995		459		742		
699		975		64		189		72		677		391		24		874		246		
635		134		654		930		367		546		76		47		640		707		
863		232		961		11		84		700		598		447		137		57		
94		247		160		792		563		71		83		530		515		13		
106		460		724		436		979		191		755		736		114		540		
262		530		810		462		563		975		242		591		680		628		
651		208		677		116		689		619		615		846		136		99		
62		336		465		983		825		113		565		826		568		110		
625		311		426		227		186		27		592		436		827		443		
913		476		413		16		232		77		63		88		212		889		
222		743		70		370		174		102		656		357		489		18		
52		188		168		568		74		691		192		984		694		19		
463		199		585		550		631		978		695		978		697		679		
714		154		982		54		493		912		98		953		75		864		
626		808		600		145		15		760		680		861		52		924		
431		396		485		884		817		915		304		517		219		19		
880		113		777		791		687		553		265		117		972		680		
0		65		870		2		892		743		544		413		850		872		
245		527		345		430		333		64		559		139		225		753		
170		519		75		957		425		153		330		383		772		488		
709		44		417		129		141		35		753		860		768		370		
26		363		43		938		198		803		856		621		132		990		
209		199		902		687		155		92		282		935		694		920		
381		880		92		813		677		729		848		32		989		497		
650		780		479		711		976		764		661		313		310		515		
152		275		793		830		677		83		864		404		501		963		
52		469		139		574		618		833		964		271		727		50		
394		6		19		341		545		796		361		469		926		649		
358		713		836		4		608		782		281		619		121		400		
600		403		236		725		80		898		583		730		526		667		
769		306		438		163		582		524		928		2		777		285		
865		619		769		495		998		223		239		656		408		862		
487		821		469		88		101		616		451		372		762		207		
211		31		455		480		579		791		217		418		396		912		
590		301		333		615		22		989		288		181		134		675		
972		198		625		29		290		658		528		462		180		564		
804		281		467		281		824		178		952		603		980		350		
317		151		656		300		636		452		934		100		416		398		
156		295		636		665		680		390		81		417		116		280		
179		697		996		975		806		539		709		402		445		968		
265		264		891		544		160		531		758		227		265		507		
696		361		33		133		744		424		363		587		456		476		
330		245		576		348		267		929		340		659		893		847		
625		67		405		344		150		185		6		401		201		765		
646		738		39		64		215		196		87		219		99		145		
633		685		585		230		179		981		720		791		245		769		
257		674		278		743		379		391		958		674		425		478		
150		400		886		865		652		233		171		260		443		450		
416		834		891		858		90		34		317		644		100		290		
65		199		169		434		403		419		800		212		780		45		
601		26		469		660		896		505		649		101		704		421		
803		332		17		38		110		548		844		385		692		273		
790		697		409		84		788		375		984		638		695		463		
142		904		816		238		542		891		533		353		669		636		
332		312		71		274		15		147		234		579		336		707		
65		691		815		596		483		223		763		905		150		601		
726		809		941		757		67		1		434		91		524		346		
184		309		599		652		440		732		857		867		574		743		
382		817		573		540		375		116		793		225		301		129		
315		324		197		993		370		682		917		363		423		614		
238		571		34		794		610		162		12		50		704		981		
740		335		517		994		102		114		541		696		745		898		
867		846		576		247		821		71		987		727		180		301		
7		162		986		588		659		801		957		952		340		692		
355		818		476		388		70		678		526		62		562		320		
45		553		716		249		709		626		486		644		186		142		
696		718		360		95		185		805		27		779		255		832		
496		778		251		248		588		206		392		6		627		151		
789		821		459		776		593		224		243		836		183		623		
422		982		562		982		412		591		427		407		474		376		
680		2		697		475		935		457		181		525		628		273		
943		39		287		502		893		581		570		357		920		910		
81		696		518		502		202		86		538		248		407		425		
705		48		898		428		141		608		432		405		495		121		
409		239		921		196		456		51		546		25		670		392		
397		233		987		632		596		463		759		253		329		716		
534		900		950		683		363		400		14		353		870		435		
371		505		928		289		528		520		870		933		986		900		
245		767		851		770		350		278		911		593		170		867		
59		833		319		950		42		440		555		206		946		542		
248		363		407		927		97		37		646		489		516		154		
77		966		672		84		369		148		257		722		15		428		
394		473		983		256		683		241		950		216		443		292		
787		54		279		85		108		601		691		262		138		935		
248		37		51		255		815		871		22		342		741		668		
60		167		648		310		573		760		953		517		168		643		
322		36		296		963		778		578		811		784		903		897		
84		884		867		211		972		766		330		118		868		447		
706		597		262		284		476		314		517		779		98		528		
794		625		210		510		520		155		970		825		146		932		
20		112		12		870		276		854		504		4		895		443		
106		680		927		532		741		289		373		813		951		327		
726		876		522		34		448		944		421		407		486		426		
115		772		355		930		666		391		20		685		839		977		
217		461		224		377		357		578		609		359		395		600		
459		773		620		937		882		709		870		500		942		615		
831		221		781		769		939		144		6		989		354		40		
305		661		22		413		622		226		355		382		883		941		
623		394		377		909		436		397		465		531		100		33		
707		259		685		899		576		588		365		632		441		632		
871		960		830		536		62		2		916		34		922		136		
641		525		929		75		185		343		472		26		231		580		
481		328		324		474		367		692		995		467		248		508		
593		874		571		636		871		817		114		556		474		731		
929		112		564		494		904		452		652		803		965		367		
972		976		222		327		617		517		606		142		600		311		
997		580		71		618		397		501		18		226		978		171		
40		131		425		359		629		575		701		28		456		672		
262		277		775		39		483		673		626		460		1		571		
86		295		740		47		396		423		629		65		697		985		
709		32		414		403		866		4		178		161		263		236		
263		919		881		923		866		592		983		931		71		567		
561		610		213		101		164		805		838		202		492		154		
858		751		156		322		540		67		811		719		389		684		
255		434		415		632		982		249		301		965		930		831		
889		150		237		740		37		143		982		910		351		219		
82		136		127		987		191		618		114		762		532		721		
36		543		901		912		10		19		598		47		662		452		
94		332		766		177		550		215		286		806		161		883		
405		394		670		153		422		895		708		422		281		786		
639		305		193		876		448		118		54		408		705		886		
438		622		264		786		303		735		731		301		681		746		
462		634		618		694		401		967		961		105		862		704		
863		249		681		775		67		89		169		730		77		14		
382		877		181		778		955		706		853		497		117		646		
844		355		668		310		589		49		59		113		631		826		
595		592		206		920		85		51		394		327		823		286		
286		870		653		749		507		426		540		67		678		791		
988		673		696		760		820		908		133		665		371		136		
312		698		108		604		796		151		680		830		813		934		
731		321		336		433		416		700		633		876		582		5		
564		529		495		582		294		58		982		198		284		943		
937		731		556		865		392		262		411		182		941		584		
726		62		4		764		101		972		973		548		141		642		
199		121		206		278		199		653		452		153		9		35		
521		563		462		66		675		743		464		710		201		372		
746		631		204		294		707		238		436		418		732		885		
145		970		303		638		515		424		531		479		892		381		
14		276		308		164		898		389		885		947		595		554		
840		434		383		837		79		488		999		527		645		50		
582		845		123		148		295		12		157		5		100		427		
628		350		900		168		21		204		996		261		930		598		
850		564		215		969		782		841		783		2		529		343		
480		267		746		414		157		898		903		92		475		182		
153		945		46		636		60		423		556		489		221		553		
690		88		548		435		126		158		740		899		885		165		
969		863		677		822		625		351		390		978		38		188		
261		931		347		794		825		318		213		377		721		252		
140		914		341		777		34		560		125		844		3		508		
247		41		14		422		653		123		259		729		797		118		
477		7		291		188		978		508		12		749		800		599		
76		541		34		70		659		993		444		258		444		218		
187		243		566		965		153		517		574		394		559		395		
956		548		483		946		557		400		213		706		721		713		
821		816		94		523		751		295		21		871		169		241		
67		823		548		761		371		11		129		106		289		514		
150		277		274		469		809		871		731		208		933		777		
431		34		531		453		533		792		82		941		865		213		
393		221		658		92		749		956		324		217		479		543		
863		717		759		384		223		584		303		501		469		836		
121		195		686		272		210		556		531		986		995		599		
233		625		558		767		97		809		630		110		850		896		
458		412		342		353		987		730		179		639		764		556		
643		628		634		975		94		722		163		175		974		634		
28		245		995		684		358		678		480		646		136		743		
278		560		419		919		687		895		914		182		510		272		
320		149		573		816		807		446		631		649		486		750		
967		152		194		95		857		933		817		915		352		859		
387		989		231		760		201		970		611		167		187		841		
488		468		820		319		28		984		777		246		873		590		
762		415		63		308		616		213		353		422		448		364		
239		591		142		458		164		786		902		701		273		881		
630		197		681		875		208		571		526		67		927		794		
692		582		368		700		797		990		52		440		389		237		
18		843		350		875		802		141		671		124		175		334		
816		100		12		745		794		413		379		799		269		890		
210		815		793		100		472		132		616		437		206		464		
164		899		856		96		646		560		942		39		871		303		
166		95		298		9		669		293		57		273		790		829		
671		397		754		119		14		191		497		96		722		778		
655		211		710		432		546		329		765		147		11		231		
484		819		579		368		758		680		648		194		839		81		
921		717		598		116		630		57		260		334		123		439		
762		29		846		459		195		132		695		376		797		495		
96		341		598		904		605		695		988		537		102		647		
37		499		507		141		896		998		711		525		732		514		
823		705		600		486		405		527		83		495		936		533		
349		115		230		306		597		293		997		86		924		588		
359		92		449		160		76		479		631		45		116		732		
532		451		93		599		316		172		129		816		670		56		
924		22		404		798		781		836		233		996		995		708		
254		496		154		818		405		200		413		802		314		447		
302		429		526		137		220		983		438		161		157		964		
620		552		572		997		4		297		828		726		554		683		
398		890		346		815		95		424		599		490		94		343		
137		213		132		680		249		299		213		188		942		411		
334		998		661		991		120		769		564		180		556		77		
744		603		726		190		88		911		431		518		561		640		
718		261		811		471		415		862		228		867		175		699		
556		235		847		179		585		349		527		115		20		135		
556		539		51		204		828		562		512		41		122		325		
650		760		606		644		730		469		295		661		433		39		
163		702		688		601		590		853		320		106		545		970		
988		737		597		303		19		669		808		118		634		581		
927		76		58		467		941		813		733		110		91		544		
55		288		793		308		195		525		795		443		859		477		
183		430		68		684		782		873		97		688		257		201		
455		26		87		315		809		577		860		174		876		115		
532		52		726		518		704		21		451		214		407		149		
256		183		9		823		772		486		696		834		27		451		
864		315		421		226		713		666		295		714		59		905		
968		92		217		507		838		672		560		578		977		461		
706		948		937		681		310		102		132		80		491		545		
155		119		37		124		661		683		326		530		436		397		
721		806		495		769		923		76		151		432		282		874		
46		411		147		431		388		928		471		682		860		986		
798		910		655		124		439		989		56		718		549		618		
288		491		358		604		626		226		65		936		25		676		
814		197		376		93		363		966		699		855		595		908		
885		379		817		914		769		98		62		197		932		539		
951		723		739		61		435		259		281		431		700		110		
116		325		427		604		137		662		857		234		788		125		
811		282		117		253		693		84		104		712		155		196		
67		241		508		644		741		368		280		355		597		471		
291		630		448		267		578		470		480		621		6		690		
409		441		39		6		613		22		978		28		99		607		
222		667		220		274		531		29		78		487		404		941		
388		19		943		144		878		894		819		707		4		361		
129		870		145		708		222		440		486		151		328		595		
260		391		790		680		830		668		813		302		135		457		
648		456		456		403		168		541		324		333		189		316		
527		859		419		622		180		102		560		174		454		528		
341		15		690		480		180		470		91		112		481		200		
662		53		339		572		815		535		117		556		307		218		
752		296		312		979		244		339		530		231		47		658		
295		625		492		531		93		954		967		498		874		182		
840		538		172		556		134		122		395		214		583		469		
716		147		133		271		375		473		75		957		275		46		
696		572		696		569		427		924		5		933		520		854		
267		502		833		140		850		214		409		329		411		362		
533		337		965		993		908		97		876		909		329		722		
863		629		14		754		560		305		130		828		490		40		
462		89		574		887		45		679		638		779		563		881		
222		249		576		831		840		827		516		23		495		278		
525		964		806		634		830		742		241		202		67		650		
52		100		210		452		315		971		236		602		850		275		
325		162		174		268		191		863		723		763		582		992		
360		157		128		18		984		686		467		463		74		674		
35		343		187		209		668		582		690		504		37		669		
165		925		374		949		594		931		267		194		528		879		
57		109		511		474		473		68		805		377		267		78		
843		329		780		705		527		431		67		47		419		895		
257		953		790		458		719		482		490		638		636		359		
838		993		686		940		276		813		537		75		581		339		
366		138		548		593		382		546		537		101		592		879		
367		367		807		837		535		106		623		391		86		604		
465		974		997		191		397		216		896		110		239		78		
385		635		158		123		173		776		401		754		975		525		
290		503		148		570		775		481		343		605		607		774		
590		470		99		199		485		761		749		822		825		652		
68		126		959		138		56		977		614		775		500		759		
507		509		394		574		595		198		427		357		454		891		
982		886		890		228		289		507		78		497		254		880		
504		617		760		881		809		384		270		269		751		678		
215		307		91		598		695		372		221		141		361		786		
404		404		853		911		858		686		428		145		152		230		
986		133		286		531		850		17		805		253		496		334		
449		853		27		454		753		608		546		642		288		101		
889		327		401		623		44		730		815		844		779		442		
451		455		502		21		809		811		355		517		421		521		
758		828		250		92		56		30		883		787		19		287		
206		902		660		157		181		229		706		150		527		286		
551		37		247		477		157		449		91		456		394		214		
960		4		567		176		915		538		293		949		475		422		
977		139		437		26		34		691		312		870		712		908		
515		947		823		114		716		800		92		712		667		124		
728		179		21		485		923		193		421		689		675		435		
816		770		76		495		55		999		474		961		499		234		
29		130		980		652		84		401		562		199		710		34		
752		53		60		332		342		789		691		624		958		695		
241		486		561		360		694		42		187		543		853		7		
972		744		578		178		336		577		462		939		90		420		
665		335		548		373		199		138		954		940		919		139		
168		524		440		416		432		917		300		164		337		960		
450		718		100		794		838		340		449		786		724		79		
202		477		405		232		702		330		129		604		25		698		
982		108		673		802		895		616		748		212		89		405		
529		907		186		989		548		46		314		526		934		694		
815		717		636		587		171		732		78		988		473		818		
251		94		513		826		779		736		335		23		893		212		
43		542		3		695		388		796		578		365		766		650		
318		607		550		62		958		238		459		540		756		373		
728		876		696		898		399		750		773		957		432		348		
619		388		402		206		143		454		25		428		56		886		
745		247		883		643		922		633		570		654		252		55		
728		787		333		491		256		76		857		31		158		914		
497		383		510		485		735		30		853		966		705		716		
909		251		292		318		820		347		26		494		702		795		
631		69		42		960		601		382		427		405		54		517		
352		407		947		232		446		447		562		269		253		136		
443		804		664		67		542		790		609		847		671		254		
956		124		395		606		122		434		251		350		1		629		
487		681		58		428		141		776		444		722		962		643		
375		452		431		380		683		445		816		983		338		159		
1		600		995		610		369		315		376		946		644		737		
907		691		908		994		124		16		80		742		582		262		
807		32		3		290		198		677		925		234		761		449		
151		650		103		764		779		653		169		539		197		511		
548		665		599		345		324		552		918		869		403		866		
5		522		691		13		369		146		216		7		878		250		
50		133		872		809		169		754		939		229		202		855		
423		339		370		638		438		541		304		915		184		497		
159		965		762		159		531		89		922		403		365		992		
702		116		610		674		237		244		105		195		869		746		
596		693		343		452		926		862		313		504		135		804		
722		373		268		398		891		101		738		924		788		494		
627		266		853		658		394		641		502		683		380		950		
328		115		41		951		462		763		905		699		246		890		
434		866		245		481		593		373		338		12		510		647		
617		43		933		308		83		666		378		529		139		206		
949		732		909		753		14		453		266		304		171		981		
23		931		72		445		911		996		102		571		109		60		
303		9		967		490		313		143		48		973		97		762		
533		781		330		564		34		812		718		717		693		459		
995		154		99		522		178		814		633		912		708		287		
814		380		366		762		616		931		743		105		700		611		
40		460		50		727		523		710		496		948		910		889		
357		499		754		444		225		369		439		404		236		643		
659		361		356		382		971		51		91		813		73		540		
823		652		22		136		44		253		865		818		615		785		
377		112		860		50		768		851		987		142		496		112		
62		190		146		178		543		672		645		179		63		938		
788		176		570		136		116		765		777		919		636		545		
79		219		157		923		553		854		996		757		800		714		
853		224		369		137		538		433		943		899		941		914		
726		224		555		212		923		302		417		251		35		869		
451		90		177		113		314		785		932		544		270		788		
448		765		733		726		395		260		771		134		27		678		
202		953		951		247		907		232		395		967		814		891		
512		438		639		269		491		68		474		90		245		568		
831		879		243		174		617		297		830		382		724		65		
29		363		29		382		594		633		791		292		403		379		
683		980		890		12		399		139		743		956		978		927		
420		797		95		47		169		95		80		10		577		752		
453		859		852		808		814		292		191		197		325		833		
425		290		191		902		296		629		340		603		947		617		
732		78		137		689		581		82		202		646		651		400		
756		435		119		155		929		838		204		856		494		338		
965		533		775		955		298		577		842		450		941		573		
721		394		128		954		988		818		754		91		222		684		
650		931		702		381		522		210		290		85		639		20		
7		41		648		923		596		600		686		246		87		451		
859		578		280		369		886		424		85		649		949		23		
173		337		956		460		433		430		173		750		800		77		
48		583		146		946		878		72		632		487		128		916		
273		800		158		385		136		356		212		290		452		230		
911		72		64		700		169		73		484		776		921		122		
923		686		919		345		312		581		102		598		922		313		
123		988		159		712		5		378		168		212		341		47		
97		496		256		509		269		375		218		485		767		961		
790		211		956		679		995		963		119		289		409		428		
412		46		189		21		185		596		744		949		858		457		
759		351		709		273		775		918		229		696		983		405		
250		650		675		451		257		633		813		92		864		304		
526		35		573		926		406		39		240		140		897		803		
981		650		283		19		494		199		436		428		753		504		
439		403		46		395		184		585		556		92		628		13		
596		976		358		970		245		624		111		994		426		456		
317		491		681		89		216		98		574		571		777		246		
943		607		283		46		481		868		494		669		643		104		
561		236		809		778		681		561		332		854		128		231		
600		776		807		806		398		804		118		492		283		805		
43		356		505		85		538		758		636		325		725		536		
680		685		916		131		681		70		142		216		338		294		
376		93		762		916		805		155		476		100		343		874		
175		133		893		55		742		217		949		428		272		909		
404		328		585		122		324		834		138		260		869		120		
600		361		728		12		433		347		391		186		20		713		
33		539		552		979		316		950		789		93		52		175		
363		886		164		808		720		441		674		335		790		947		
559		536		52		742		615		189		43		358		822		163		
36		419		588		943		96		814		251		193		80		231		
406		439		566		638		348		437		436		864		109		92		
996		316		852		41		927		863		494		447		546		661		
690		359		293		961		433		543		774		303		40		480		
718		424		363		197		826		133		637		297		989		424		
334		256		28		903		259		217		594		578		76		538		
36		552		298		893		232		357		248		418		234		390		
899		356		31		432		533		280		230		765		118		547		
931		352		308		604		141		900		469		266		715		88		
866		447		131		678		823		893		51		589		504		344		
340		443		918		140		787		286		545		984		849		741		
592		820		182		386		16		911		809		851		42		628		
323		257		392		781		358		113		848		336		88		378		
